search_keyword,near_coastline,place_url,name,address,place_name,longitude,category,phone,latitude
대지포방파제,True,http://place.map.kakao.com/434218813,대지포방파제,경남 남해군 삼동면 물건리 1044-2,대지포방파제,128.051851926201,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7722829217345
물건방파제,True,http://place.map.kakao.com/77758055,물건방파제,경남 남해군 삼동면 물건리 1-6,물건방파제,128.059625120902,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7955211076366
양화금방파제,True,http://place.map.kakao.com/529480722,양화금방파제,경남 남해군 삼동면 동천리 306-4,양화금방파제,128.063005582469,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8188223679421
노루목방파제,True,http://place.map.kakao.com/1048989735,노루목방파제,경남 남해군 삼동면 동천리 329-4,노루목방파제,128.04922475401,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8277266171608
둔촌방파제,True,http://place.map.kakao.com/1640392960,둔촌방파제,경남 남해군 삼동면 금송리 142-8,둔촌방파제,128.032514923307,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8315020622584
수장포방파제,True,http://place.map.kakao.com/247489262,수장포방파제,경남 남해군 삼동면 영지리 1873-5,지곡수장포방파제,127.975262247658,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8227265616733
초양방파제,True,http://place.map.kakao.com/1978173335,초양방파제,경남 사천시 늑도동 502-13,초양방파제,128.042349694031,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9249674507191
진목방파제,True,http://place.map.kakao.com/1699899177,진목방파제,전남 여수시 돌산읍 우두리 597-12,진목방파제,127.766719280819,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7255929755481
왕지방파제,True,http://place.map.kakao.com/619650703,왕지방파제,경남 남해군 설천면 문의리,왕지방파제,127.906161126381,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9429112091415
광천항,True,http://place.map.kakao.com/2051534516,광천항,경남 남해군 창선면 광천리 654-4,광천항,127.962071582011,"교통,수송 > 교통시설 > 항구,포구",,34.8662195530848
율도방파제,True,http://place.map.kakao.com/335236330,율도방파제,경남 남해군 창선면 율도리 680-6,율도방파제,127.991293907195,"여행 > 관광,명소 > 방조제",,34.8976656139618
대벽방파제,True,http://place.map.kakao.com/2061076780,대벽방파제,경남 남해군 창선면 대벽리,대벽방파제,127.998647948533,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9111364785718
단항방파제,True,http://place.map.kakao.com/1425444781,단항방파제,경남 남해군 창선면 대벽리 265-10,단항방파제,128.021039676961,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9200765331357
초양방파제,True,http://place.map.kakao.com/1978173335,초양방파제,경남 사천시 늑도동 502-13,초양방파제,128.042349694031,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9249674507191
마도방파제,True,http://place.map.kakao.com/21191460,마도방파제,충남 태안군 근흥면 신진도리,신진도마도방파제,126.126064855948,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,36.6773061098222
저도,True,http://place.map.kakao.com/8068367,저도,경남 거제시 장목면 유호리,저도,128.740962807676,"여행 > 관광,명소 > 섬",,35.0184740257305
실안방파제,True,http://place.map.kakao.com/25449989,실안방파제,경남 사천시 실안동 875-23,실안방파제,128.03966357305956,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.94001763908527
삼천포방파제,True,http://place.map.kakao.com/27431784,삼천포방파제,경남 사천시 향촌동,진널방파제,128.085058260201,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9174657528034
대구동방파제,True,http://place.map.kakao.com/687380376,대구동방파제,강원특별자치도 동해시 추암동 495-3,구호방파제,129.157443909866,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,37.4814232845887
가인방파제,True,http://place.map.kakao.com/712939721,가인방파제,경남 남해군 창선면 가인리 153-2,가인방파제,128.050056997011,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8837745150961
냉천방파제,True,http://place.map.kakao.com/1467496601,냉천방파제,경남 남해군 창선면 당항리 185-1,냉천방파제,128.028405564567,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9062229197972
진널방파제,True,http://place.map.kakao.com/27431784,진널방파제,경남 사천시 향촌동,진널방파제,128.085058260201,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9174657528034
사등방파제,True,http://place.map.kakao.com/6859256,사등방파제,경남 거제시 사등면 창호리 2657-11,신전방파제,128.517709697199,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9350250831261
상족암,True,http://place.map.kakao.com/7933124,상족암,경남 고성군 하이면 덕명리 50-1,상족암군립공원,128.154168164513,"여행 > 관광,명소 > 군립공원",055-670-4461,34.9090738874651
대항선착장,True,http://place.map.kakao.com/26093213,대항선착장,부산 강서구 대항동,대항선착장,128.827267880423,"교통,수송 > 교통시설 > 선착장,항만시설",,35.0122590249996
맥전포방파제,True,http://place.map.kakao.com/27017877,맥전포방파제,경남 고성군 하일면 춘암리 791-1,맥전포방파제,128.164959409809,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8984397417295
사량도카페리,True,http://place.map.kakao.com/988568552,사량도카페리,경남 통영시 미수동 945,사량도 카페리여객선터미널,128.39738419922332,"교통,수송 > 교통시설 > 여객선터미널",,34.82673651768278
와도,True,http://place.map.kakao.com/14864691,와도,전남 고흥군 영남면 금사리,와도,127.419339801815,"여행 > 관광,명소 > 섬",,34.5796884172822
덕명방파제,True,http://place.map.kakao.com/1546841863,덕명방파제,경남 고성군 하이면 덕명리 313-10,덕명방파제,128.147560269959,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9044098703705
산등마을,True,http://place.map.kakao.com/25264720,산등마을,경남 창원시 마산회원구 구암동,산등,128.599724809183,부동산 > 지명,,35.2506501151092
탄항마을,True,http://place.map.kakao.com/25383530,탄항마을,경남 통영시 욕지면 노대리,탄항,128.254378776946,부동산 > 지명,,34.6736426338418
하노대도,True,http://place.map.kakao.com/18376908,하노대도,경남 통영시 욕지면 노대리,하노대도,128.250602478605,"여행 > 관광,명소 > 섬",,34.6651329770701
욕지항,True,http://place.map.kakao.com/17434257,욕지항,경남 통영시 욕지면 동항리,욕지항,128.267020773587,"교통,수송 > 교통시설 > 항구,포구",,34.6346021262033
우도,True,http://place.map.kakao.com/8025182,우도,제주특별자치도 제주시 우도면 연평리,우도,126.955582257582,"여행 > 관광,명소 > 섬",064-728-4333,33.5044199749505
연화항,True,http://place.map.kakao.com/18354440,연화항,경남 통영시 욕지면 연화리,연화항,128.351765023611,"교통,수송 > 교통시설 > 항구,포구",,34.6503959609968
동두항,True,http://place.map.kakao.com/832873689,동두항,전남 장흥군 관산읍 신동리,동두항,126.988125827901,"교통,수송 > 교통시설 > 항구,포구",,34.540200881988
사량도도선장,True,http://place.map.kakao.com/18377114,사량도도선장,경남 통영시 도산면 오륜리,가오치항,128.314086242709,"교통,수송 > 교통시설 > 항구,포구",,34.9087584917332
수월리방파제,True,http://place.map.kakao.com/1760446914,수월리방파제,경남 통영시 도산면 수월리 1236-6,수월리방파제,128.326330689987,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.882435054365
평림항,True,http://place.map.kakao.com/18377083,평림항,경남 통영시 서호동 316,통영항,128.420321996327,"교통,수송 > 교통시설 > 항구,포구",,34.8394497304717
소지도,True,http://place.map.kakao.com/20083454,소지도,경남 통영시 한산면 비진리 산 202-9,소지도,128.46735177312,"여행 > 관광,명소 > 섬",,34.6424294246456
미수동방파제,True,http://place.map.kakao.com/1166976168,미수동방파제,경남 통영시 정량동 1412,동호항방파제,128.441384443619,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8424032837589
벌포항,True,http://place.map.kakao.com/514147527,벌포항,전남 진도군 고군면 지막리 1715,벌포항 방파제,126.371518894234,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.4711341797138
경포항,True,http://place.map.kakao.com/7992608,경포항,강원특별자치도 강릉시 견소동 286-10,강릉항,128.95304152743176,"교통,수송 > 교통시설 > 항구,포구",,37.77281071444708
대웅포항,True,http://place.map.kakao.com/8926590,대웅포항,경북 포항시 남구 상도동 332-9,대웅기전,129.353333928754,"서비스,산업 > 에너지 > 전기",054-274-6330,36.0111377482736
삼덕방파제,True,http://place.map.kakao.com/2133469236,삼덕방파제,경남 통영시 산양읍 삼덕리 868-23,삼덕방파제,128.380543783356,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7933744789491
연명방파제,True,http://place.map.kakao.com/1779987499,연명방파제,경남 통영시 산양읍 연화리 254-3,연명방파제,128.395764945768,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7777738371005
송도,True,http://place.map.kakao.com/26350965,송도,인천 연수구 송도동 24-17,송도한옥마을,126.638869485458,"여행 > 관광,명소",,37.3908644068249
저도방파제,True,http://place.map.kakao.com/14683986,저도방파제,경남 통영시 산양읍 미남리,척포방파제,128.420060729767,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7640883745833
비진도외항,True,http://place.map.kakao.com/10618271,비진도외항,경남 통영시 한산면 비진리,외항,128.460440535729,부동산 > 지명,,34.7221283806817
비진도내항,True,http://place.map.kakao.com/18354500,비진도내항,경남 통영시 한산면 비진리 430-2,외항항,128.45841509876263,"교통,수송 > 교통시설 > 항구,포구",,34.71669424503031
새바지,True,http://place.map.kakao.com/25274504,새바지,부산 강서구 대항동,새바지,128.833216071985,부동산 > 지명,,35.0145232957248
이운방파제,True,http://place.map.kakao.com/27085271,이운방파제,경남 통영시 산양읍 영운리 269-5,이운방파제,128.435422770401,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8007468039451
마리나리조트방파제,True,http://place.map.kakao.com/1166976168,마리나리조트방파제,경남 통영시 정량동 1412,동호항방파제,128.441384443619,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8424032837589
가왕도,True,http://place.map.kakao.com/8701580,가왕도,경남 통영시 한산면 매죽리,가왕도,128.578319242652,"여행 > 관광,명소 > 섬",,34.6842812072428
동호항방파제,True,http://place.map.kakao.com/1166976168,동호항방파제,경남 통영시 정량동 1412,동호항방파제,128.441384443619,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8424032837589
선촌항,True,http://place.map.kakao.com/18354347,선촌항,충남 보령시 오천면 원산도리,선촌항,126.433899400021,"교통,수송 > 교통시설 > 항구,포구",,36.3830310004784
동암항,True,http://place.map.kakao.com/1082775509,동암항,부산 기장군 기장읍 시랑리 664-6,동암항,129.225096954629,"교통,수송 > 교통시설 > 항구,포구",,35.1963310586515
견유방파제,True,http://place.map.kakao.com/26911116,견유방파제,경남 통영시 용남면 장평리 154-9,견유방파제,128.471439646082,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8866253339759
화당방파제,True,http://place.map.kakao.com/831779004,화당방파제,경남 고성군 거류면 화당리,화당방파제,128.428470050206,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9852376672196
거류방파제,True,http://place.map.kakao.com/1686280384,거류방파제,경남 고성군 거류면 당동리,당동방파제,128.409105792418,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9889871333551
우두포방파제,True,http://place.map.kakao.com/1913552846,우두포방파제,경남 고성군 동해면 장좌리,우두포방파제,128.477743517376,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9973568211086
시락방파제,True,http://place.map.kakao.com/87246564,시락방파제,경남 창원시 마산합포구 진전면 시락리 201-2,시락방파제,128.441656356319,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0719625762726
창포방파제,True,http://place.map.kakao.com/27327845,창포방파제,경북 영덕군 영덕읍 창포리 752-7,창포방파제,129.424355203523,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,36.4055127484599
진동항,True,http://place.map.kakao.com/10155841,진동항,경남 창원시 마산합포구 진동면 요장리,광암항,128.496792334439,"교통,수송 > 교통시설 > 항구,포구",,35.1025756532708
양도,True,http://place.map.kakao.com/7996921,양도,인천 강화군 양도면 하일리 252-9,양도주유소,126.42036937808318,"교통,수송 > 자동차 > 주유,가스 > 주유소 > SK주유소",032-937-0119,37.66387097981116
수우도방파제,True,http://place.map.kakao.com/1184781696,수우도방파제,경남 창원시 마산합포구 진동면 다구리,다구방파제,128.521054371076,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.1037156418179
다구방파제,True,http://place.map.kakao.com/1184781696,다구방파제,경남 창원시 마산합포구 진동면 다구리,다구방파제,128.521054371076,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.1037156418179
욱곡방파제,True,http://place.map.kakao.com/25671840,욱곡방파제,경남 창원시 마산합포구 구산면 내포리 1368-6,구산면방파제,128.553651043847,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0957965510601
장구,True,http://place.map.kakao.com/23916276,장구,인천 강화군 삼산면 매음리 1046-8,장구너머펜션,126.3284778130163,여행 > 숙박 > 펜션,010-6346-5398,37.655423583785954
구복방파제,True,http://place.map.kakao.com/1667444157,구복방파제,경남 창원시 마산합포구 구산면 구복리 291-6,구복방파제,128.564000076139,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0699308010872
심리방파제,True,http://place.map.kakao.com/27332098,심리방파제,경남 창원시 마산합포구 구산면 심리 614-26,심리방파제,128.609839194809,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0714686733834
남포방파제,True,http://place.map.kakao.com/10182202,남포방파제,부산 영도구 남항동3가 141-213,남항동방파제,129.033540266537,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0850514133998
옥계방파제,True,http://place.map.kakao.com/2110074224,옥계방파제,경남 창원시 마산합포구 구산면 옥계리 292-24,옥계방파제,128.614293424176,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0910098175903
덕동방파제,True,http://place.map.kakao.com/1379817408,덕동방파제,경남 창원시 마산합포구 구산면 수정리 229-5,수정항,128.592516042992,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.122643286468
제승당,True,http://place.map.kakao.com/8139164,제승당,경남 통영시 한산면 두억리 874,제승당,128.471880439112,"여행 > 관광,명소 > 문화유적 > 사당,제단",055-254-4481,34.7942184100208
용초항,True,http://place.map.kakao.com/18354443,용초항,경남 통영시 한산면 용호리,용초항,128.481640027965,"교통,수송 > 교통시설 > 항구,포구",,34.745129917766
역만도,True,http://place.map.kakao.com/17101004,역만도,전남 여수시 삼산면 손죽리,역만도,127.354759724782,"여행 > 관광,명소 > 섬",,34.1747836763212
한산방파제,True,http://place.map.kakao.com/1712065512,한산방파제,경남 통영시 한산면 두억리 563-4,한산방파재,128.472697229479,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7713314543396
봉암방파제,True,http://place.map.kakao.com/528331689,봉암방파제,경남 고성군 동해면 봉암리 414-11,봉암방파제,128.41331080154,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9955861627186
죽도방파제,True,http://place.map.kakao.com/26104748,죽도방파제,강원특별자치도 양양군 현남면,동산방파제,128.76410074500845,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,37.97931593244586
매물도,True,http://place.map.kakao.com/18376698,매물도,경남 통영시 한산면 매죽리,매물도,128.573415903117,"여행 > 관광,명소 > 섬",,34.6407859839191
홍포,True,http://place.map.kakao.com/1077266396,홍포,전남 여수시 공화동 1071,홍포,127.741740166703,음식점 > 중식 > 중국요리,010-7114-4901,34.7452000316339
대병대도,True,http://place.map.kakao.com/14864575,대병대도,경남 거제시 남부면 다포리,대병대도(중삼섬),128.621134964316,"여행 > 관광,명소 > 섬",,34.6840940699758
소병대도,True,http://place.map.kakao.com/14864605,소병대도,경남 거제시 남부면 저구리,소병대도,128.596146701288,"여행 > 관광,명소 > 섬",,34.7233025657142
쌍근방파제,True,http://place.map.kakao.com/1187158997,쌍근방파제,경남 거제시 남부면 탑포리,쌍근방파제,128.585691864302,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7643581280859
율포항,True,http://place.map.kakao.com/26318564,율포항,경남 거제시 동부면 율포리,율포항,128.592207020714,"교통,수송 > 교통시설 > 항구,포구",,34.7773995440456
예곡,True,http://place.map.kakao.com/25243703,예곡,경남 창원시 마산합포구 예곡동,밤밭고개,128.55572831317,"여행 > 관광,명소 > 고개",,35.1690487934935
당촌방파제,True,http://place.map.kakao.com/1882946866,당촌방파제,경남 통영시 한산면 추봉리 531-3,당촌방파제,128.530425489824,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7622597275449
가배항,True,http://place.map.kakao.com/18855296,가배항,경남 거제시 동부면 가배리,가배항,128.567608838451,"교통,수송 > 교통시설 > 항구,포구",,34.7846227864731
함박금방파제,True,http://place.map.kakao.com/902729427,함박금방파제,경남 거제시 동부면 가배리 873-11,쪽박항,128.543465527614,"교통,수송 > 교통시설 > 항구,포구",,34.7830134124834
오송리방파제,True,http://place.map.kakao.com/1187158997,오송리방파제,경남 거제시 남부면 탑포리,쌍근방파제,128.585691864302,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7643581280859
산달도방파제,True,http://place.map.kakao.com/1232637828,산달도방파제,경남 거제시 거제면 법동리 286-7,산달도방파제,128.532078168766,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8153120758621
서좌,True,http://place.map.kakao.com/25281195,서좌,경남 통영시 한산면 창좌리,서좌,128.498232020208,부동산 > 지명,,34.7939040313977
당항,True,http://place.map.kakao.com/25204128,당항,경남 남해군 창선면 당항리,당항,128.016176429551,부동산 > 지명,,34.8958232747961
학산항,True,http://place.map.kakao.com/774890254,학산항,경남 거제시 둔덕면 학산리 107-6,학산항,128.476200137624,"교통,수송 > 교통시설 > 항구,포구",,34.8570338741586
다포방파제,True,http://place.map.kakao.com/1544459493,다포방파제,경남 거제시 남부면 다포리 199-7,다포방파제,128.628138028868,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.7288339701312
고촌방파제,True,http://place.map.kakao.com/287267335,고촌방파제,경남 거제시 동부면 학동리 150-1,고촌방파제,128.652512316379,"여행 > 관광,명소 > 방조제",,34.7774032398322
구조라방파제,True,http://place.map.kakao.com/8192544,구조라방파제,경남 거제시 일운면 구조라리,구조라항,128.697990472562,"교통,수송 > 교통시설 > 항구,포구",,34.8050340344192
지심도,True,http://place.map.kakao.com/8559153,지심도,경남 거제시 일운면 옥림리 57-1,지심도,128.749383452749,"여행 > 관광,명소 > 섬",,34.8171399075149
지세포방파제,True,http://place.map.kakao.com/18553996,지세포방파제,경남 거제시 일운면 지세포리 275-1,지세포방파제,128.719081050792,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8375223689378
장승포방파제,True,http://place.map.kakao.com/359037996,장승포방파제,경남 거제시 능포동,서능포방파제,128.735319677566,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8882922043743
느태방파제,True,http://place.map.kakao.com/18961931,느태방파제,경남 거제시 능포동,느태방파제,128.72471977253963,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.88917491705096
팔랑포방파제,True,http://place.map.kakao.com/22709563,팔랑포방파제,경남 거제시 옥포동,팔랑포방파제,128.715766445959,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.8989775602113
외포방파제,True,http://place.map.kakao.com/27018523,외포방파제,경남 거제시 장목면 외포리,외포항동방파제,128.722730264744,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.936562268983
흥남방파제,True,http://place.map.kakao.com/27017903,흥남방파제,경남 거제시 장목면 시방리,흥남방파제,128.718101145586,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9605975020161
시방방파제,True,http://place.map.kakao.com/891794110,시방방파제,경남 거제시 장목면 시방리 731-14,시방방파제,128.71020751834,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9655216152056
대금방파제,True,http://place.map.kakao.com/925693972,대금방파제,경남 거제시 장목면 대금리 328-9,대금방파제,128.700461982177,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.972215998666
관포방파제,True,http://place.map.kakao.com/1615518281,관포방파제,경남 거제시 장목면 관포리 675-3,관포방파제,128.698073228708,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9920624997668
황포방파제,True,http://place.map.kakao.com/778496266,황포방파제,경남 거제시 장목면 구영리 1080-42,황포방파제,128.67464429557435,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.02703565141036
물안방파제,True,http://place.map.kakao.com/2030028130,물안방파제,경남 거제시 하청면 어온리 148-3,물안방파제,128.649698449355,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0019260512421
옥계방파제,True,http://place.map.kakao.com/2110074224,옥계방파제,경남 창원시 마산합포구 구산면 옥계리 292-24,옥계방파제,128.614293424176,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0910098175903
대곡방파제,True,http://place.map.kakao.com/27063726,대곡방파제,경남 거제시 하청면 대곡리 748-11,대곡방파제,128.631623700376,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0053428269834
송포방파제,True,http://place.map.kakao.com/1894249950,송포방파제,경남 거제시 하청면 대곡리 77-5,송포방파제,128.640736090333,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0131942707747
금곡방파제,True,http://place.map.kakao.com/1385572185,금곡방파제,경남 거제시 하청면 연구리 429-4,금곡방파제,128.623794151994,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9818384489276
덕곡방파제,True,http://place.map.kakao.com/1382923957,덕곡방파제,경남 거제시 하청면 덕곡리 648-1,덕곡방파제,128.613492824346,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9611133458689
갈곶도,True,http://place.map.kakao.com/10928180,갈곶도,경남 거제시 남부면 갈곶리 산 1,거제해금강,128.68370297478623,"여행 > 관광,명소 > 섬",,34.7333284367293
사등방파제,True,http://place.map.kakao.com/6859256,사등방파제,경남 거제시 사등면 창호리 2657-11,신전방파제,128.517709697199,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9350250831261
성포방파제,True,http://place.map.kakao.com/1619150217,성포방파제,경남 거제시 사등면 성포리 16-19,성포방파제,128.533364445964,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9205575710125
군령포항,True,http://place.map.kakao.com/18937101,군령포항,경북 포항시 북구 학산동 213-1,포항여중전투학도의용군령비,129.3648761307,"여행 > 관광,명소 > 문화유적 > 탑,비석",,36.0496423971293
실전방파제,True,http://place.map.kakao.com/1040278502,실전방파제,경남 거제시 사등면 창호리 650-3,실전방파제,128.524657188375,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.957253790962
신교방파제,True,http://place.map.kakao.com/732908610,신교방파제,경남 거제시 사등면 창호리 18-4,신교방파제,128.536794808998,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9633123922789
계도,True,http://place.map.kakao.com/20175003,계도,경남 거제시 사등면 창호리 285-1,계도,128.514863245713,"여행 > 관광,명소 > 섬",,34.9766132706376
신전방파제,True,http://place.map.kakao.com/6859256,신전방파제,경남 거제시 사등면 창호리 2657-11,신전방파제,128.517709697199,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,34.9350250831261
원전방파제,True,http://place.map.kakao.com/492809235,원전방파제,경남 창원시 마산합포구 구산면 심리,원전방파제,128.629364289113,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0661212323973
외부지도,True,http://place.map.kakao.com/20098028,외부지도,경남 통영시 산양읍 연곡리 199,외부지도,128.39613600915,"여행 > 관광,명소 > 섬",,34.6957162909122
대항항,True,http://place.map.kakao.com/14555008,대항항,부산 강서구 가덕도동,대항항,128.826500312591,"교통,수송 > 교통시설 > 항구,포구",,35.0122237181181
새바지항,True,http://place.map.kakao.com/464288972,새바지항,부산 강서구 대항동 24-4,새바지항,128.83510101232733,"교통,수송 > 교통시설 > 항구,포구",,35.01416675668548
다대포항,True,http://place.map.kakao.com/7998563,다대포항,부산 사하구 다대동,다대포항,128.983892650497,"교통,수송 > 교통시설 > 항구,포구",,35.0534926504695
감천항동방파제,True,http://place.map.kakao.com/27021513,감천항동방파제,부산 서구 암남동 763,감천항동방파제,129.011482932525,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0522198631496
감천항서방파제,True,http://place.map.kakao.com/26995343,감천항서방파제,부산 사하구 구평동 499,감천항서방파제,129.006183860201,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0488434840075
나무섬,True,http://place.map.kakao.com/13565324,나무섬,부산 사하구 다대동 산 148,나무섬,128.9898102595372,"여행 > 관광,명소 > 섬",,34.97929682933917
북형제섬,True,http://place.map.kakao.com/1971018825,북형제섬,부산 강서구 대항동,외섬,128.956251446098,"여행 > 관광,명소 > 섬",,34.890084432682
남형제섬,True,http://place.map.kakao.com/13565323,남형제섬,부산 사하구 다대동 149,남형제섬,128.95203424079,"여행 > 관광,명소 > 섬",,34.8847341279209
조도방파제,True,http://place.map.kakao.com/27021516,조도방파제,부산 영도구 동삼동 1-17,조도방파제,129.10161941544,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.078969825356
오륙도방파제,True,http://place.map.kakao.com/27021515,오륙도방파제,부산 남구 용호동 943-3,오륙도방파제,129.109531854969,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.0879016844918
민락항,True,http://place.map.kakao.com/365130072,민락항,부산 해운대구 우동 1399,우동항,129.134870104084,"교통,수송 > 교통시설 > 항구,포구",,35.1625401993803
미포방파제,True,http://place.map.kakao.com/1964866278,미포방파제,부산 해운대구 중동 1015-9,미포방파제,129.171023290549,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.1576314285083
청사포방파제,True,http://place.map.kakao.com/26546979,청사포방파제,부산 해운대구 중동,청사포방파제,129.190389403907,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.1593228640386
구덕포방파제,True,http://place.map.kakao.com/1863151751,구덕포방파제,부산 해운대구 송정동 799-23,구덕포방파제,129.19806181176304,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.169519847994266
공수방파제,True,http://place.map.kakao.com/722122254,공수방파제,부산 기장군 기장읍 시랑리,공수방파제,129.213713542783,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.183449109854
동암방파제,True,http://place.map.kakao.com/1906927259,동암방파제,부산 기장군 기장읍 시랑리 62-19,동암방파제,129.227384724482,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.1959690811995
대변방파제,True,http://place.map.kakao.com/27150440,대변방파제,부산 기장군 기장읍 대변리 245-9,기장대변방파제,129.234942032284,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.217283662152
월전방파제,True,http://place.map.kakao.com/1983442424,월전방파제,부산 기장군 기장읍 죽성리,월전방파제,129.245430702631,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.2375231967794
죽성방파제,True,http://place.map.kakao.com/27447360,죽성방파제,부산 기장군 기장읍 죽성리 30-43,죽성방파제,129.247419616196,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",,35.2428893446897
